datetime,Demand (MW),Name,Temperature,dewpoint,humidity,cloudcover,visibility,solarradiation,severerisk,conditions
1/11/2020 12:00,461.7,Pokhara,56.9,55.1,93.69,100.0,8.7,26.0,0.0,"Rain, Overcast"
1/11/2020 13:00,473.2,Pokhara,47.0,43.1,86.03,93.4,2.5,51.0,0.0,"Rain, Overcast"
1/11/2020 14:00,468.2,Pokhara,44.1,41.0,88.85,93.4,1.9,95.0,0.0,Overcast
1/11/2020 15:00,470.0,Pokhara,45.0,42.2,89.85,100.0,3.7,54.0,0.0,Overcast
1/11/2020 16:00,476.5,Pokhara,44.1,39.8,84.94,93.4,1.9,54.0,0.0,Overcast
1/11/2020 17:00,478.0,Pokhara,42.2,38.9,88.2,93.4,1.2,0.0,0.0,"Rain, Overcast"
1/11/2020 18:00,502.7,Pokhara,42.2,38.0,85.15,58.9,6.2,0.0,0.0,"Rain, Partially cloudy"
1/11/2020 19:00,501.8,Pokhara,41.0,37.1,86.01,100.0,9.9,0.0,0.0,"Rain, Overcast"
1/11/2020 20:00,490.2,Pokhara,39.8,35.1,82.93,100.0,9.9,0.0,0.0,Overcast
1/11/2020 21:00,485.4,Pokhara,38.9,36.0,89.01,72.6,5.0,0.0,0.0,Partially cloudy
1/11/2020 22:00,480.3,Pokhara,38.0,35.1,88.97,93.4,3.7,0.0,0.0,Overcast
1/11/2020 23:00,463.5,Pokhara,37.1,34.1,88.58,93.4,6.8,0.0,0.0,Overcast
1/12/2020 0:00,450.4,Pokhara,36.0,32.0,85.32,93.4,9.9,0.0,0.0,Overcast
1/12/2020 1:00,440.2,Pokhara,36.0,30.8,81.41,100.0,9.9,0.0,0.0,Overcast
1/12/2020 2:00,437.3,Pokhara,35.1,30.8,84.36,100.0,9.9,0.0,0.0,Overcast
1/12/2020 3:00,431.6,Pokhara,35.1,29.0,78.41,100.0,9.9,0.0,0.0,Overcast
1/12/2020 4:00,434.6,Pokhara,34.1,28.1,78.64,100.0,9.9,0.0,0.0,Overcast
1/12/2020 5:00,435.7,Pokhara,34.1,29.0,81.59,100.0,9.9,0.0,0.0,Overcast
1/12/2020 6:00,447.7,Pokhara,34.1,28.1,78.64,100.0,9.9,0.0,0.0,Overcast
1/12/2020 7:00,461.4,Pokhara,33.2,28.1,81.52,93.4,6.8,4.0,0.0,Overcast
1/12/2020 8:00,477.0,Pokhara,33.2,28.1,81.52,100.0,9.9,45.0,0.0,Overcast
1/12/2020 9:00,483.8,Pokhara,34.1,29.0,81.59,100.0,9.9,76.0,0.0,Overcast
1/12/2020 10:00,497.0,Pokhara,35.1,29.0,78.41,100.0,9.9,111.0,0.0,Overcast
1/12/2020 11:00,492.9,Pokhara,37.1,29.9,74.97,100.0,9.9,494.8,0.0,Overcast
1/12/2020 12:00,491.9,Pokhara,37.1,30.8,77.76,100.0,9.9,85.0,0.0,Overcast
1/12/2020 13:00,493.7,Pokhara,38.0,30.8,75.06,93.4,9.9,155.0,0.0,Overcast
1/12/2020 14:00,488.4,Pokhara,38.9,33.2,79.63,93.4,9.9,65.0,0.0,Overcast
1/12/2020 15:00,487.5,Pokhara,38.9,33.2,79.63,100.0,9.9,13.0,0.0,Overcast
1/12/2020 16:00,494.8,Pokhara,39.8,34.1,79.7,100.0,9.9,12.4,0.0,Overcast
1/12/2020 17:00,518.9,Pokhara,41.0,35.1,79.28,100.0,9.9,0.0,0.0,Overcast
1/12/2020 18:00,530.3,Pokhara,41.0,35.1,79.28,100.0,9.9,0.0,0.0,Overcast
1/12/2020 19:00,530.7,Pokhara,41.0,35.1,79.28,100.0,9.9,0.0,0.0,Overcast
1/12/2020 20:00,519.2,Pokhara,41.0,36.0,82.16,100.0,9.9,0.0,0.0,Overcast
1/12/2020 21:00,505.7,Pokhara,41.0,36.0,82.16,100.0,9.9,0.0,0.0,Overcast
1/12/2020 22:00,494.6,Pokhara,41.0,36.0,82.16,100.0,9.9,0.0,0.0,Overcast
1/12/2020 23:00,462.4,Pokhara,41.0,36.0,82.16,100.0,9.9,0.0,0.0,Overcast
1/13/2020 0:00,447.9,Pokhara,42.2,36.0,78.51,100.0,9.9,0.0,0.0,Overcast
1/13/2020 1:00,438.0,Pokhara,42.2,36.0,78.51,100.0,9.9,0.0,0.0,Overcast
1/13/2020 2:00,433.0,Pokhara,39.8,34.1,79.7,100.0,9.9,0.0,0.0,Overcast
1/13/2020 3:00,442.4,Pokhara,38.9,33.2,79.63,100.0,9.9,0.0,0.0,Overcast
1/13/2020 4:00,449.9,Pokhara,38.0,32.0,78.66,88.9,9.9,0.0,0.0,Partially cloudy
1/13/2020 5:00,461.3,Pokhara,38.0,30.8,75.06,100.0,9.9,0.0,0.0,Overcast
1/13/2020 6:00,513.3,Pokhara,37.1,30.8,77.76,100.0,9.9,0.0,0.0,Overcast
1/13/2020 7:00,563.8,Pokhara,36.0,30.8,81.41,100.0,9.9,8.0,0.0,Overcast
1/13/2020 8:00,580.0,Pokhara,37.1,30.8,77.76,100.0,9.9,49.0,0.0,Overcast
1/13/2020 9:00,592.1,Pokhara,38.0,30.8,75.06,100.0,9.9,111.0,0.0,Overcast
1/13/2020 10:00,587.2,Pokhara,38.0,32.0,78.66,100.0,9.9,111.0,0.0,Overcast
1/13/2020 11:00,585.2,Pokhara,38.9,32.0,75.94,100.0,9.9,348.0,0.0,Overcast
1/13/2020 12:00,574.8,Pokhara,41.0,34.1,76.19,100.0,9.9,418.0,0.0,Overcast
1/13/2020 13:00,564.7,Pokhara,42.2,34.1,72.8,100.0,9.9,445.0,0.0,Overcast
1/13/2020 14:00,554.2,Pokhara,43.1,35.1,73.18,88.9,9.9,293.0,0.0,Partially cloudy
1/13/2020 15:00,541.7,Pokhara,43.1,35.1,73.18,27.3,9.9,120.0,0.0,Partially cloudy
1/13/2020 16:00,541.2,Pokhara,45.0,36.0,70.54,0.0,9.9,18.0,0.0,Clear
1/13/2020 17:00,548.6,Pokhara,43.1,35.1,73.18,0.0,9.9,0.0,0.0,Clear
1/13/2020 18:00,584.2,Pokhara,39.8,35.1,82.93,0.0,9.9,0.0,0.0,Clear
1/13/2020 19:00,589.6,Pokhara,38.0,34.1,85.5,0.0,9.9,0.0,0.0,Clear
1/13/2020 20:00,588.8,Pokhara,39.8,34.1,79.7,0.0,9.9,0.0,0.0,Clear
1/13/2020 21:00,574.7,Pokhara,38.9,35.1,85.89,0.0,9.9,0.0,0.0,Clear
1/13/2020 22:00,555.2,Pokhara,38.0,35.1,88.97,0.0,9.9,0.0,0.0,Clear
1/13/2020 23:00,528.8,Pokhara,37.1,34.1,88.58,0.0,9.9,0.0,0.0,Clear
1/14/2020 0:00,506.0,Pokhara,35.1,33.2,92.7,0.0,6.8,0.0,0.0,Clear
1/14/2020 1:00,492.8,Pokhara,36.0,33.2,89.45,27.3,6.8,0.0,0.0,Partially cloudy
1/14/2020 2:00,487.5,Pokhara,39.8,37.1,89.98,93.4,9.9,0.0,0.0,Overcast
1/14/2020 3:00,471.1,Pokhara,39.8,37.1,89.98,100.0,9.9,0.0,0.0,Overcast
1/14/2020 4:00,474.3,Pokhara,41.0,38.0,89.11,68.1,9.9,0.0,0.0,Partially cloudy
1/14/2020 5:00,491.3,Pokhara,43.1,39.8,88.24,100.0,3.7,0.0,0.0,Overcast
1/14/2020 6:00,510.6,Pokhara,42.2,39.8,91.35,100.0,3.1,0.0,0.0,Overcast
1/14/2020 7:00,564.4,Pokhara,42.2,39.8,91.35,88.9,3.1,17.0,0.0,Partially cloudy
1/14/2020 8:00,574.8,Pokhara,39.8,38.0,93.21,100.0,0.0,163.0,0.0,Overcast
1/14/2020 9:00,563.2,Pokhara,44.1,42.2,92.98,100.0,0.0,331.0,0.0,Overcast
1/14/2020 10:00,558.9,Pokhara,46.1,43.1,89.01,27.3,8.1,441.0,0.0,Partially cloudy
1/14/2020 11:00,544.7,Pokhara,51.2,43.1,73.72,0.0,9.9,494.0,0.0,Clear
1/14/2020 12:00,537.9,Pokhara,54.0,43.1,66.51,0.0,9.9,489.0,0.0,Clear
1/14/2020 13:00,526.7,Pokhara,55.1,43.1,63.76,50.0,9.9,489.0,0.0,Partially cloudy
1/14/2020 14:00,532.9,Pokhara,55.1,43.1,63.76,27.3,9.9,306.0,0.0,Partially cloudy
1/14/2020 15:00,522.2,Pokhara,56.9,43.1,59.73,0.0,9.9,149.0,0.0,Clear
1/14/2020 16:00,515.6,Pokhara,56.0,44.1,64.11,0.0,9.9,149.0,0.0,Clear
1/14/2020 17:00,527.2,Pokhara,53.1,43.1,68.74,0.0,9.9,0.0,0.0,Clear
1/14/2020 18:00,557.9,Pokhara,48.8,42.2,77.68,0.0,9.9,0.0,0.0,Clear
1/14/2020 19:00,558.3,Pokhara,46.1,41.0,82.16,0.0,9.9,0.0,0.0,Clear
1/14/2020 20:00,555.7,Pokhara,45.0,41.0,85.86,0.0,9.9,0.0,0.0,Clear
1/14/2020 21:00,546.3,Pokhara,42.2,38.9,88.2,0.0,6.8,0.0,0.0,Clear
1/14/2020 22:00,528.1,Pokhara,41.0,38.0,89.11,0.0,6.2,0.0,0.0,Clear
1/14/2020 23:00,507.9,Pokhara,42.2,38.9,88.2,0.0,5.0,0.0,0.0,Clear
1/15/2020 0:00,482.4,Pokhara,38.9,37.1,93.19,0.0,3.7,0.0,0.0,Clear
1/15/2020 1:00,480.2,Pokhara,38.9,38.0,96.54,0.0,3.1,0.0,0.0,Clear
1/15/2020 2:00,481.7,Pokhara,42.2,38.9,88.2,88.9,3.7,0.0,0.0,Partially cloudy
1/15/2020 3:00,473.5,Pokhara,43.1,41.0,92.31,100.0,5.0,0.0,0.0,Overcast
1/15/2020 4:00,472.8,Pokhara,44.1,42.2,92.98,100.0,5.0,0.0,0.0,Overcast
1/15/2020 5:00,478.2,Pokhara,45.0,42.2,89.85,100.0,3.7,0.0,0.0,Overcast
1/15/2020 6:00,501.1,Pokhara,45.0,43.1,93.01,100.0,2.5,0.0,0.0,"Rain, Overcast"
1/15/2020 7:00,543.4,Pokhara,47.0,45.0,92.5,100.0,0.6,32.2,0.0,Overcast
1/15/2020 8:00,554.2,Pokhara,47.9,46.1,93.45,100.0,0.0,12.0,0.0,Overcast
1/15/2020 9:00,556.3,Pokhara,50.0,48.8,95.76,100.0,0.0,198.1,0.0,Overcast
1/15/2020 10:00,561.2,Pokhara,52.1,51.2,96.73,100.0,0.0,81.0,0.0,Overcast
1/15/2020 11:00,559.7,Pokhara,55.1,54.0,95.86,100.0,1.2,57.0,0.0,Overcast
1/15/2020 12:00,558.5,Pokhara,56.0,54.0,92.78,100.0,3.7,58.0,0.0,Overcast
1/15/2020 13:00,551.8,Pokhara,53.1,50.0,89.26,93.4,3.1,94.0,0.0,Overcast
1/15/2020 14:00,548.8,Pokhara,54.0,47.9,79.97,93.4,8.1,249.0,0.0,Overcast
1/15/2020 15:00,542.3,Pokhara,56.0,47.0,71.73,0.0,9.9,124.0,0.0,Clear
1/15/2020 16:00,537.0,Pokhara,54.0,46.1,74.73,27.3,9.9,10.0,0.0,Partially cloudy
1/15/2020 17:00,540.2,Pokhara,54.0,46.1,74.73,100.0,9.9,10.0,0.0,Overcast
1/15/2020 18:00,564.5,Pokhara,53.1,46.1,77.23,100.0,9.9,0.0,0.0,Overcast
1/15/2020 19:00,560.7,Pokhara,54.0,46.1,74.73,100.0,9.9,0.0,0.0,Overcast
1/15/2020 20:00,553.6,Pokhara,48.8,44.1,83.55,0.0,9.9,0.0,0.0,Clear
1/15/2020 21:00,549.0,Pokhara,47.0,43.1,86.03,0.0,9.9,0.0,0.0,Clear
1/15/2020 22:00,538.4,Pokhara,48.8,44.1,83.55,88.9,9.9,0.0,0.0,Partially cloudy
1/15/2020 23:00,509.0,Pokhara,47.0,41.0,79.42,100.0,9.9,0.0,0.0,Overcast
1/16/2020 0:00,490.8,Pokhara,46.1,39.8,78.54,100.0,9.9,0.0,0.0,Overcast
1/16/2020 1:00,477.1,Pokhara,45.0,37.1,73.85,100.0,9.9,0.0,0.0,Overcast
1/16/2020 2:00,475.9,Pokhara,41.0,36.0,82.16,100.0,9.9,0.0,0.0,Overcast
1/16/2020 3:00,469.0,Pokhara,38.0,33.2,82.48,100.0,8.1,0.0,0.0,Overcast
1/16/2020 4:00,480.7,Pokhara,36.0,29.9,78.49,100.0,8.7,0.0,0.0,Overcast
1/16/2020 5:00,486.6,Pokhara,34.1,27.0,74.97,100.0,9.9,2.0,0.0,Overcast
1/16/2020 6:00,525.7,Pokhara,32.0,26.1,78.51,100.0,9.9,2.0,0.0,Overcast
1/16/2020 7:00,581.4,Pokhara,32.0,25.1,75.33,100.0,9.9,30.0,0.0,Overcast
1/16/2020 8:00,610.7,Pokhara,30.8,24.2,76.04,100.0,9.9,151.0,0.0,Overcast
1/16/2020 9:00,607.4,Pokhara,32.0,24.2,72.55,27.3,9.9,323.0,0.0,Partially cloudy
1/16/2020 10:00,600.8,Pokhara,33.2,24.2,69.2,27.3,9.9,485.0,0.0,Partially cloudy
1/16/2020 11:00,591.0,Pokhara,35.1,25.1,66.6,0.0,9.9,512.0,0.0,Clear
1/16/2020 12:00,577.7,Pokhara,36.0,23.0,58.92,0.0,9.9,475.0,0.0,Clear
1/16/2020 13:00,570.7,Pokhara,36.0,21.8,56.11,0.0,9.9,345.0,0.0,Clear
1/16/2020 14:00,569.3,Pokhara,36.0,21.8,56.11,0.0,9.9,273.0,0.0,Clear
1/16/2020 15:00,557.2,Pokhara,36.0,20.9,54.01,0.0,9.9,114.0,0.0,Clear
1/16/2020 16:00,559.4,Pokhara,36.0,20.9,54.01,0.0,9.9,26.0,0.0,Clear
1/16/2020 17:00,574.0,Pokhara,33.2,20.0,58.11,0.0,9.9,0.0,0.0,Clear
1/16/2020 18:00,617.1,Pokhara,32.0,20.9,63.3,0.0,9.9,0.0,0.0,Clear
1/16/2020 19:00,622.5,Pokhara,30.8,20.9,66.34,0.0,9.9,0.0,0.0,Clear
1/16/2020 20:00,618.9,Pokhara,29.9,20.9,68.81,0.0,9.9,0.0,0.0,Clear
1/16/2020 21:00,620.9,Pokhara,29.0,20.9,71.38,0.0,9.9,0.0,0.0,Clear
1/16/2020 22:00,591.4,Pokhara,28.1,20.0,71.28,0.0,9.9,0.0,0.0,Clear
1/16/2020 23:00,568.3,Pokhara,28.1,20.0,71.28,0.0,9.9,0.0,0.0,Clear
1/17/2020 0:00,536.7,Pokhara,28.1,20.9,74.06,0.0,9.9,0.0,0.0,Clear
1/17/2020 1:00,535.0,Pokhara,28.1,20.0,71.28,0.0,9.9,0.0,0.0,Clear
1/17/2020 2:00,535.8,Pokhara,28.1,20.0,71.28,0.0,9.9,0.0,0.0,Clear
1/17/2020 3:00,535.8,Pokhara,27.0,20.0,74.77,0.0,9.9,0.0,0.0,Clear
1/17/2020 4:00,536.2,Pokhara,27.0,19.1,71.95,0.0,9.9,0.0,0.0,Clear
1/17/2020 5:00,547.0,Pokhara,27.0,19.1,71.95,0.0,9.9,1.0,0.0,Clear
1/17/2020 6:00,579.6,Pokhara,26.1,19.1,74.68,0.0,9.9,1.0,0.0,Clear
1/17/2020 7:00,623.6,Pokhara,26.1,18.0,71.05,0.0,9.9,25.0,0.0,Clear
1/17/2020 8:00,635.1,Pokhara,27.0,19.1,71.95,0.0,9.9,90.0,0.0,Clear
1/17/2020 9:00,637.4,Pokhara,28.1,19.1,68.6,0.0,9.9,170.0,0.0,Clear
1/17/2020 10:00,636.9,Pokhara,29.9,20.0,66.23,0.0,9.9,116.0,0.0,Clear
1/17/2020 11:00,636.2,Pokhara,29.9,19.1,63.74,88.9,9.9,143.0,0.0,Partially cloudy
1/17/2020 12:00,629.5,Pokhara,32.0,20.0,60.93,88.9,9.9,175.0,0.0,Partially cloudy
1/17/2020 13:00,615.8,Pokhara,33.2,20.0,58.11,58.9,9.9,128.0,0.0,Partially cloudy
1/17/2020 14:00,612.4,Pokhara,34.1,20.0,56.06,100.0,9.9,94.0,0.0,Overcast
1/17/2020 15:00,604.6,Pokhara,35.1,20.9,55.97,100.0,9.9,53.0,0.0,Overcast
1/17/2020 16:00,605.5,Pokhara,36.0,21.8,56.11,100.0,9.9,10.0,0.0,Overcast
1/17/2020 17:00,602.6,Pokhara,36.0,21.8,56.11,100.0,9.9,0.0,0.0,Overcast
1/17/2020 18:00,621.9,Pokhara,36.0,21.8,56.11,88.9,9.9,2.0,0.0,Partially cloudy
1/17/2020 19:00,604.1,Pokhara,37.1,23.0,56.28,100.0,9.9,2.0,0.0,Overcast
1/17/2020 20:00,606.0,Pokhara,38.0,23.0,54.32,100.0,9.9,2.0,0.0,Overcast
1/17/2020 21:00,590.3,Pokhara,39.8,23.0,50.64,93.4,9.9,0.0,0.0,Overcast
1/17/2020 22:00,564.8,Pokhara,41.0,23.0,48.41,100.0,9.9,0.0,0.0,Overcast
1/17/2020 23:00,530.6,Pokhara,38.0,29.9,72.37,100.0,8.7,0.0,0.0,"Rain, Overcast"
1/18/2020 0:00,506.8,Pokhara,37.1,32.0,81.49,100.0,6.2,0.0,0.0,"Rain, Overcast"
1/18/2020 1:00,498.2,Pokhara,37.1,33.2,85.45,100.0,5.0,0.0,0.0,"Rain, Overcast"
1/18/2020 2:00,483.8,Pokhara,38.9,35.1,85.89,100.0,9.9,0.0,0.0,"Rain, Overcast"
1/18/2020 3:00,475.0,Pokhara,42.2,36.0,78.51,100.0,9.9,0.0,0.0,Overcast
1/18/2020 4:00,471.7,Pokhara,47.9,36.0,63.08,100.0,9.9,3.0,0.0,Overcast
1/18/2020 5:00,475.2,Pokhara,51.2,35.1,53.95,100.0,9.9,0.0,0.0,Overcast
1/18/2020 6:00,466.5,Pokhara,51.2,37.1,58.53,93.4,9.9,1.0,0.0,"Rain, Overcast"
1/18/2020 7:00,475.7,Pokhara,52.1,38.9,60.76,100.0,9.9,1.0,0.0,"Rain, Overcast"
1/18/2020 8:00,484.8,Pokhara,50.0,41.0,71.09,100.0,3.1,9.0,0.0,"Rain, Overcast"
1/18/2020 9:00,492.2,Pokhara,47.9,44.1,86.41,93.4,9.9,29.0,0.0,"Rain, Overcast"
1/18/2020 10:00,505.2,Pokhara,50.0,46.1,86.52,100.0,8.7,115.0,0.0,"Rain, Overcast"
1/18/2020 11:00,503.6,Pokhara,51.2,47.0,85.69,93.4,9.9,167.0,0.0,"Rain, Overcast"
1/18/2020 12:00,504.9,Pokhara,54.0,47.9,79.97,93.4,9.9,336.0,0.0,Overcast
1/18/2020 13:00,491.2,Pokhara,54.0,44.1,69.1,54.4,9.9,273.0,0.0,Partially cloudy
1/18/2020 14:00,476.9,Pokhara,51.2,38.9,62.81,50.0,9.9,144.0,0.0,Partially cloudy
1/18/2020 15:00,486.1,Pokhara,47.0,36.0,65.25,88.9,9.9,159.0,0.0,Partially cloudy
1/18/2020 16:00,480.9,Pokhara,46.1,34.1,62.6,88.9,9.9,11.0,0.0,Partially cloudy
1/18/2020 17:00,505.7,Pokhara,44.1,33.2,65.3,100.0,9.9,0.0,0.0,Overcast
1/18/2020 18:00,524.7,Pokhara,39.8,28.1,62.67,50.0,9.9,0.0,0.0,Partially cloudy
1/18/2020 19:00,532.1,Pokhara,37.1,26.1,63.98,0.0,9.9,0.0,0.0,Clear
1/18/2020 20:00,529.6,Pokhara,33.2,19.1,55.92,0.0,9.9,0.0,0.0,Clear
1/18/2020 21:00,537.3,Pokhara,30.8,19.1,61.45,0.0,9.9,0.0,0.0,Clear
1/18/2020 22:00,526.7,Pokhara,29.9,17.1,58.33,0.0,9.9,0.0,0.0,Clear
1/18/2020 23:00,510.0,Pokhara,29.9,17.1,58.33,0.0,9.9,0.0,0.0,Clear
1/19/2020 0:00,497.6,Pokhara,29.9,15.2,53.72,0.0,9.9,0.0,0.0,Clear
1/19/2020 1:00,491.4,Pokhara,28.1,16.1,60.13,0.0,9.9,0.0,0.0,Clear
1/19/2020 2:00,488.6,Pokhara,27.0,14.0,57.6,27.3,9.9,0.0,0.0,Partially cloudy
1/19/2020 3:00,499.9,Pokhara,25.1,11.9,56.91,27.3,9.9,0.0,0.0,Partially cloudy
1/19/2020 4:00,498.3,Pokhara,23.0,11.0,59.64,0.0,9.9,0.0,0.0,Clear
1/19/2020 5:00,506.2,Pokhara,21.8,10.1,60.17,0.0,9.9,0.0,0.0,Clear
1/19/2020 6:00,527.0,Pokhara,20.9,8.1,56.99,0.0,9.9,0.1,0.0,Clear
1/19/2020 7:00,544.0,Pokhara,19.1,6.2,56.46,0.0,9.9,47.0,0.0,Clear
1/19/2020 8:00,555.3,Pokhara,20.0,7.1,56.59,27.3,9.9,203.0,0.0,Partially cloudy
1/19/2020 9:00,570.2,Pokhara,20.0,8.1,59.21,50.0,9.9,371.0,0.0,Partially cloudy
1/19/2020 10:00,566.5,Pokhara,20.0,7.1,56.59,88.9,9.9,476.0,0.0,Partially cloudy
1/19/2020 11:00,557.6,Pokhara,20.9,8.1,56.99,27.3,9.9,371.0,0.0,Partially cloudy
1/19/2020 12:00,560.2,Pokhara,21.8,9.0,57.12,50.0,9.9,289.0,0.0,Partially cloudy
1/19/2020 13:00,560.2,Pokhara,21.8,9.0,57.12,100.0,9.9,257.0,0.0,Overcast
1/19/2020 14:00,565.5,Pokhara,20.9,10.1,62.51,88.9,9.9,155.0,0.0,Partially cloudy
1/19/2020 15:00,563.3,Pokhara,20.9,10.1,62.51,100.0,9.9,61.0,0.0,Overcast
1/19/2020 16:00,581.8,Pokhara,20.0,9.0,61.65,100.0,8.7,17.0,0.0,Overcast
1/19/2020 17:00,599.9,Pokhara,19.1,9.0,64.07,100.0,9.9,0.0,0.0,Overcast
1/19/2020 18:00,635.6,Pokhara,18.0,9.0,67.34,100.0,9.9,1.0,0.0,Overcast
1/19/2020 19:00,641.9,Pokhara,17.1,9.0,70.0,100.0,9.9,0.0,0.0,Overcast
1/19/2020 20:00,635.6,Pokhara,18.0,9.0,67.34,100.0,9.9,2.0,0.0,Overcast
1/19/2020 21:00,626.6,Pokhara,18.0,9.0,67.34,100.0,9.9,2.0,0.0,Overcast
1/19/2020 22:00,613.4,Pokhara,18.0,10.1,70.93,100.0,9.9,2.0,0.0,Overcast
1/19/2020 23:00,587.1,Pokhara,18.0,10.1,70.93,100.0,8.7,0.0,0.0,Overcast
1/20/2020 0:00,569.5,Pokhara,18.0,10.1,70.93,100.0,8.7,0.0,0.0,Overcast
1/20/2020 1:00,562.5,Pokhara,17.1,9.0,70.0,100.0,8.1,0.0,0.0,Overcast
1/20/2020 2:00,560.6,Pokhara,17.1,9.0,70.0,100.0,9.9,0.0,0.0,Overcast
1/20/2020 3:00,557.9,Pokhara,17.1,9.0,70.0,100.0,9.9,0.0,0.0,Overcast
1/20/2020 4:00,564.4,Pokhara,17.1,10.1,73.74,100.0,8.7,1.0,0.0,Overcast
1/20/2020 5:00,589.4,Pokhara,17.1,10.1,73.74,93.4,9.9,0.0,0.0,Overcast
1/20/2020 6:00,612.2,Pokhara,17.1,10.1,73.74,72.6,9.9,0.1,0.0,Partially cloudy
1/20/2020 7:00,661.3,Pokhara,18.0,10.1,70.93,100.0,9.9,12.0,0.0,Overcast
1/20/2020 8:00,678.0,Pokhara,18.0,11.0,73.83,100.0,6.8,61.0,0.0,Overcast
1/20/2020 9:00,684.9,Pokhara,19.1,11.9,73.11,100.0,2.5,92.0,0.0,Overcast
1/20/2020 10:00,689.2,Pokhara,19.1,11.9,73.11,100.0,2.5,160.0,0.0,Overcast
1/20/2020 11:00,696.2,Pokhara,20.0,11.9,70.35,100.0,3.7,206.0,0.0,Overcast
1/20/2020 12:00,686.0,Pokhara,20.9,11.9,67.71,100.0,9.9,183.0,0.0,Overcast
1/20/2020 13:00,670.5,Pokhara,21.8,12.8,67.83,100.0,9.9,199.0,0.0,Overcast
1/20/2020 14:00,669.3,Pokhara,23.0,12.8,64.59,100.0,9.9,80.0,0.0,Overcast
1/20/2020 15:00,664.3,Pokhara,23.0,14.0,67.97,100.0,8.1,64.0,0.0,Overcast
1/20/2020 16:00,667.1,Pokhara,23.0,14.0,67.97,100.0,8.1,16.0,0.0,Overcast
1/20/2020 17:00,674.0,Pokhara,21.8,14.0,71.38,100.0,8.1,1.0,0.0,Overcast
1/20/2020 18:00,693.8,Pokhara,21.8,12.8,67.83,100.0,9.9,1.0,0.0,Overcast
1/20/2020 19:00,691.2,Pokhara,21.8,12.8,67.83,27.3,9.9,0.0,0.0,Partially cloudy
1/20/2020 20:00,683.9,Pokhara,20.9,14.0,74.15,50.0,9.9,0.0,0.0,Partially cloudy
1/20/2020 21:00,675.7,Pokhara,20.0,12.8,73.21,0.0,9.9,0.0,0.0,Clear
1/20/2020 22:00,646.5,Pokhara,20.0,12.8,73.21,0.0,9.9,0.0,0.0,Clear
1/20/2020 23:00,614.5,Pokhara,19.1,14.0,80.05,88.9,8.7,0.0,0.0,Partially cloudy
1/21/2020 0:00,595.3,Pokhara,20.0,15.2,81.11,100.0,9.9,0.0,0.0,Overcast
1/21/2020 1:00,592.1,Pokhara,20.9,16.1,81.18,100.0,8.7,0.0,0.0,Overcast
1/21/2020 2:00,575.0,Pokhara,21.8,17.1,81.6,100.0,8.7,0.0,0.0,Overcast
1/21/2020 3:00,572.9,Pokhara,23.0,18.0,80.78,100.0,8.7,0.0,0.0,Overcast
1/21/2020 4:00,571.5,Pokhara,24.2,19.1,80.81,100.0,8.1,0.0,0.0,Overcast
1/21/2020 5:00,592.7,Pokhara,24.2,19.1,80.81,100.0,8.1,0.0,0.0,Overcast
1/21/2020 6:00,606.2,Pokhara,25.1,20.0,80.89,100.0,8.1,0.2,0.0,Overcast
1/21/2020 7:00,656.3,Pokhara,26.1,19.1,74.68,100.0,9.9,10.0,0.0,Overcast
1/21/2020 8:00,663.1,Pokhara,26.1,18.0,71.05,100.0,9.9,35.0,0.0,Overcast
1/21/2020 9:00,664.7,Pokhara,27.0,17.1,65.85,100.0,9.9,73.0,0.0,Overcast
1/21/2020 10:00,665.0,Pokhara,27.0,17.1,65.85,100.0,9.9,205.0,0.0,Overcast
1/21/2020 11:00,655.2,Pokhara,28.1,17.1,62.78,88.9,9.9,324.0,0.0,Partially cloudy
1/21/2020 12:00,642.1,Pokhara,29.0,16.1,57.95,88.9,9.9,497.0,0.0,Partially cloudy
1/21/2020 13:00,629.9,Pokhara,29.9,17.1,58.33,88.9,9.9,210.0,0.0,Partially cloudy
1/21/2020 14:00,609.2,Pokhara,29.0,16.1,57.95,50.0,9.9,408.0,0.0,Partially cloudy
1/21/2020 15:00,596.2,Pokhara,29.9,16.1,55.86,27.3,9.9,205.0,0.0,Partially cloudy
1/21/2020 16:00,590.5,Pokhara,29.9,17.1,58.33,0.0,9.9,38.0,0.0,Clear
1/21/2020 17:00,611.1,Pokhara,28.1,17.1,62.78,0.0,9.9,38.0,0.0,Clear
1/21/2020 18:00,640.0,Pokhara,28.1,15.2,57.82,0.0,9.9,0.0,0.0,Clear
1/21/2020 19:00,661.4,Pokhara,24.2,16.1,70.83,0.0,9.9,0.0,0.0,Clear
1/21/2020 20:00,661.5,Pokhara,24.2,16.1,70.83,0.0,9.9,0.0,0.0,Clear
1/21/2020 21:00,665.4,Pokhara,21.8,16.1,78.15,0.0,9.9,0.0,0.0,Clear
1/21/2020 22:00,638.9,Pokhara,20.0,14.0,77.04,0.0,9.9,0.0,0.0,Clear
1/21/2020 23:00,619.9,Pokhara,20.0,15.2,81.11,0.0,8.7,0.0,0.0,Clear
1/22/2020 0:00,592.5,Pokhara,20.0,15.2,81.11,0.0,8.1,0.0,0.0,Clear
1/22/2020 1:00,588.1,Pokhara,19.1,14.0,80.05,0.0,6.8,0.0,0.0,Clear
1/22/2020 2:00,587.4,Pokhara,20.0,15.2,81.11,0.0,6.2,0.0,0.0,Clear
